first_name,second_name,season,element_type,cost_change_start,now_cost,form,ict_index,chance_of_playing_next_round,points_per_game,total_points,player_id,team_id,start_cost,position
Callum,Wilson,1920,4,-6,74,2.6,162.6,100,3.3,116,callum_wilson,Bournemouth,80,FWD
Joshua,King,1920,4,-4,61,4.1,135.1,100,3.8,99,joshua_king,Bournemouth,65,FWD
Dominic,Solanke,1920,4,-4,51,3.7,99.4,100,2.2,69,dominic_solanke,Bournemouth,55,FWD
Sam,Surridge,1920,4,-2,43,0.4,3.4,100,1.0,4,sam_surridge,Bournemouth,45,FWD
Asmir,Begovic,1920,1,-3,42,0.0,0.0,0,0.0,0,asmir_begovic,Bournemouth,45,GK
Artur,Boruc,1920,1,-3,42,0.0,0.0,None,0.0,0,artur_boruc,Bournemouth,45,GK
Mark,Travers,1920,1,-3,42,0.0,1.5,None,1.0,1,mark_travers,Bournemouth,45,GK
Ryan,Fraser,1920,3,-7,68,0.0,141.9,0,2.6,73,ryan_fraser,Bournemouth,75,MID
David,Brooks,1920,3,-4,61,2.6,25.4,100,2.3,21,david_brooks,Bournemouth,65,MID
Junior,Stanislas,1920,3,-2,58,4.4,60.7,100,2.8,42,junior_stanislas,Bournemouth,60,MID
Jordon,Ibe,1920,3,-4,46,0.0,1.2,0,1.0,2,jordon_ibe,Bournemouth,50,MID
Lewis,Cook,1920,3,0,50,0.7,43.8,100,1.5,40,lewis_cook,Bournemouth,50,MID
Andrew,Surman,1920,3,-3,47,0.0,5.6,100,1.2,6,andrew_surman,Bournemouth,50,MID
Dan,Gosling,1920,3,-2,48,2.0,72.6,100,2.2,54,dan_gosling,Bournemouth,50,MID
Jefferson,Lerma,1920,3,-2,48,1.9,79.4,100,2.0,65,jefferson_lerma,Bournemouth,50,MID
Jack,Stacey,1920,2,-2,43,0.9,54.3,100,2.1,39,jack_stacey,Bournemouth,45,DEF
Philip,Billing,1920,3,-1,49,1.0,112.9,100,2.0,68,philip_billing,Bournemouth,50,MID
Arnaut,Danjuma Groeneveld,1920,3,-2,58,0.6,27.9,100,1.7,24,arnaut_danjuma_groeneveld,Bournemouth,60,MID
Aaron,Ramsdale,1920,1,-1,44,3.9,99.7,100,3.4,126,aaron_ramsdale,Bournemouth,45,GK
Harry,Wilson,1920,3,-3,57,0.7,128.5,100,2.9,91,harry_wilson,Bournemouth,60,MID
Christian,Saydee,1920,3,0,45,0.0,0.0,None,0.0,0,christian_saydee,Bournemouth,45,MID
Gavin,Kilkenny,1920,3,0,45,0.0,0.0,None,0.0,0,gavin_kilkenny,Bournemouth,45,MID
Mihai-Alexandru,Dobre,1920,3,-1,44,0.0,0.0,0,0.0,0,mihai_alexandru_dobre,Bournemouth,45,MID
Shane,Duffy,1920,2,-2,48,0.4,41.8,100,2.3,44,shane_duffy,Brighton and Hove Albion,50,DEF
Martín,Montoya,1920,2,-2,43,0.1,85.5,100,2.3,62,martin_montoya,Brighton and Hove Albion,45,DEF
Bernardo,Fernandes da Silva Junior,1920,2,-2,43,0.4,31.9,100,1.5,21,bernardo_fernandes_da_silva_junior,Brighton and Hove Albion,45,DEF
Leon,Balogun,1920,2,-2,43,0.0,0.0,0,0.0,0,leon_balogun,Brighton and Hove Albion,45,DEF
Gaëtan,Bong,1920,2,-3,42,0.0,5.0,0,0.8,3,gaetan_bong,Brighton and Hove Albion,45,DEF
Lewis,Dunk,1920,2,3,48,3.1,146.8,100,3.6,128,lewis_dunk,Brighton and Hove Albion,45,DEF
Matthew,Clarke,1920,2,-2,43,0.0,0.0,0,0.0,0,matthew_clarke,Brighton and Hove Albion,45,DEF
Glenn,Murray,1920,4,-6,54,0.9,37.7,100,1.6,36,glenn_murray,Brighton and Hove Albion,60,FWD
Jürgen,Locadia,1920,4,-3,52,0.0,3.3,0,1.5,3,jurgen_locadia,Brighton and Hove Albion,55,FWD
Florin,Andone,1920,4,-3,47,0.0,7.6,0,1.7,5,florin_andone,Brighton and Hove Albion,50,FWD
Mathew,Ryan,1920,1,2,47,3.4,100.1,None,3.6,135,mathew_ryan,Brighton and Hove Albion,45,GK
David,Button,1920,1,-1,39,0.0,0.0,None,0.0,0,david_button,Brighton and Hove Albion,40,GK
Pascal,Groß,1920,3,-3,62,0.7,161.6,None,2.6,76,pascal_gross,Brighton and Hove Albion,65,MID
Alireza,Jahanbakhsh,1920,3,-2,58,0.3,25.9,100,2.8,28,alireza_jahanbakhsh,Brighton and Hove Albion,60,MID
José Heriberto,Izquierdo Mena,1920,3,-1,54,0.0,0.0,0,0.0,0,jose_heriberto_izquierdo_mena,Brighton and Hove Albion,55,MID
Anthony,Knockaert,1920,3,-2,53,0.0,0.0,0,0.0,0,anthony_knockaert,Brighton and Hove Albion,55,MID
Yves,Bissouma,1920,3,0,50,2.4,45.1,100,1.8,39,yves_bissouma,Brighton and Hove Albion,50,MID
Davy,Pröpper,1920,3,-2,48,1.6,122.5,100,2.2,78,davy_propper,Brighton and Hove Albion,50,MID
Solomon,March,1920,3,-4,46,0.9,70.4,100,2.0,38,solomon_march,Brighton and Hove Albion,50,MID
Beram,Kayal,1920,3,-3,42,0.0,0.0,100,0.0,0,beram_kayal,Brighton and Hove Albion,45,MID
Dale,Stephens,1920,3,-1,44,1.7,82.2,100,1.9,63,dale_stephens,Brighton and Hove Albion,45,MID
Leandro,Trossard,1920,3,-2,58,3.7,153.2,100,3.4,104,leandro_trossard,Brighton and Hove Albion,60,MID
Dan,Burn,1920,2,0,45,3.1,104.2,100,2.5,86,dan_burn,Brighton and Hove Albion,45,DEF
Adam,Webster,1920,2,-1,44,2.3,107.3,100,2.8,88,adam_webster,Brighton and Hove Albion,45,DEF
Neal,Maupay,1920,4,-3,57,3.1,240.5,None,3.5,131,neal_maupay,Brighton and Hove Albion,60,FWD
Aaron,Mooy,1920,3,-3,47,1.9,134.0,100,2.6,80,aaron_mooy,Brighton and Hove Albion,50,MID
Aaron,Connolly,1920,4,-3,42,2.0,76.0,100,2.5,61,aaron_connolly,Brighton and Hove Albion,45,FWD
Tudor,Baluta,1920,2,0,40,0.0,0.0,0,0.0,0,tudor_baluta,Brighton and Hove Albion,40,DEF
Steven,Alzate,1920,3,-1,44,0.0,62.3,0,1.7,33,steven_alzate,Brighton and Hove Albion,45,MID
Ezequiel,Schelotto,1920,2,-1,39,0.0,11.4,None,1.2,9,ezequiel_schelotto,Brighton and Hove Albion,40,DEF
Tariq,Lamptey,1920,2,1,41,2.7,20.2,None,2.9,26,tariq_lamptey,Brighton and Hove Albion,40,DEF
Alexis,Mac Allister,1920,3,-1,54,1.3,16.9,None,1.3,12,alexis_mac_allister,Brighton and Hove Albion,55,MID
Alex,Cochrane,1920,2,0,40,0.0,0.0,None,0.0,0,alex_cochrane,Brighton and Hove Albion,40,DEF
Ben,Mee,1920,2,-1,49,2.1,112.9,0,3.4,110,ben_mee,Burnley,50,DEF
James,Tarkowski,1920,2,5,55,5.1,149.9,100,3.8,143,james_tarkowski,Burnley,50,DEF
Matthew,Lowton,1920,2,-3,42,0.0,49.2,0,2.8,48,matthew_lowton,Burnley,45,DEF
Phil,Bardsley,1920,2,-1,44,4.3,62.5,100,3.7,78,phil_bardsley,Burnley,45,DEF
Charlie,Taylor,1920,2,-2,43,3.3,64.7,0,3.5,84,charlie_taylor,Burnley,45,DEF
Kevin,Long,1920,2,-2,43,2.9,13.0,100,2.6,21,kevin_long,Burnley,45,DEF
Ben,Gibson,1920,2,-1,39,0.0,0.0,0,0.0,0,ben_gibson,Burnley,40,DEF
Ashley,Barnes,1920,4,-4,61,0.0,75.9,0,3.2,61,ashley_barnes,Burnley,65,FWD
Chris,Wood,1920,4,-3,62,3.9,190.8,100,4.2,136,chris_wood,Burnley,65,FWD
Matej,Vydra,1920,4,-4,51,1.3,53.3,100,2.1,39,matej_vydra,Burnley,55,FWD
Nick,Pope,1920,1,7,52,4.6,93.1,100,4.5,170,nick_pope,Burnley,45,GK
Joe,Hart,1920,1,-3,42,0.0,0.0,0,0.0,0,joe_hart,Burnley,45,GK
Johann Berg,Gudmundsson,1920,3,-1,59,1.4,44.1,100,2.5,30,johann_berg_gudmundsson,Burnley,60,MID
Dwight,McNeil,1920,3,0,60,2.4,200.6,100,3.2,123,dwight_mcneil,Burnley,60,MID
Robbie,Brady,1920,3,0,55,0.4,34.9,100,1.9,32,robbie_brady,Burnley,55,MID
Steven,Defour,1920,3,0,55,0.0,0.0,0,0.0,0,steven_defour,Burnley,55,MID
Jeff,Hendrick,1920,3,-1,54,0.0,76.5,0,2.8,67,jeff_hendrick,Burnley,55,MID
Ashley,Westwood,1920,3,0,55,3.1,154.7,100,3.4,118,ashley_westwood,Burnley,55,MID
Jack,Cork,1920,3,-1,49,0.4,82.4,0,2.3,70,jack_cork,Burnley,50,MID
Aaron,Lennon,1920,3,-4,46,0.0,9.6,0,0.9,15,aaron_lennon,Burnley,50,MID
Erik,Pieters,1920,2,-2,43,4.7,71.6,100,3.2,77,erik_pieters,Burnley,45,DEF
Jay,Rodriguez,1920,4,-3,57,4.0,137.8,100,2.8,100,jay_rodriguez,Burnley,60,FWD
Bailey,Peacock-Farrell,1920,1,-2,43,0.0,0.0,None,0.0,0,bailey_peacock_farrell,Burnley,45,GK
Mace,Goodridge,1920,3,0,45,0.0,0.0,None,0.0,0,mace_goodridge,Burnley,45,MID
Anthony,Driscoll-Glennon,1920,2,-1,39,0.0,0.0,100,0.0,0,anthony_driscoll_glennon,Burnley,40,DEF
Abd-Al-Ali Morakinyo Olaposi,Koiki,1920,2,0,40,0.0,0.0,0,0.0,0,abd_al_ali_morakinyo_olaposi_koiki,Burnley,40,DEF
Josh,Brownhill,1920,3,-2,48,2.3,20.8,None,2.1,21,josh_brownhill,Burnley,50,MID
Jimmy,Dunne,1920,2,0,40,0.0,0.0,None,0.0,0,jimmy_dunne,Burnley,40,DEF
Bobby,Thomas,1920,2,0,40,0.0,0.0,None,0.0,0,bobby_thomas,Burnley,40,DEF
Max,Thompson,1920,4,0,45,0.0,0.0,None,1.0,1,max_thompson,Burnley,45,FWD
Lukas,Jensen,1920,1,0,40,0.0,0.0,None,0.0,0,lukas_jensen,Burnley,40,GK
Josh,Benson,1920,3,0,45,0.0,0.0,None,0.0,0,josh_benson,Burnley,45,MID
Joel,Mumbongo,1920,4,0,45,0.0,0.0,None,0.0,0,joel_mumbongo,Burnley,45,FWD
Marcos,Alonso,1920,2,-4,61,2.9,124.3,100,5.6,100,marcos_alonso,Chelsea,65,DEF
Antonio,Rüdiger,1920,2,-1,59,2.3,67.7,100,3.1,63,antonio_rudiger,Chelsea,60,DEF
César,Azpilicueta,1920,2,1,61,4.1,205.4,100,3.6,130,cesar_azpilicueta,Chelsea,60,DEF
Emerson,Palmieri dos Santos,1920,2,-1,54,0.1,73.2,100,1.3,19,emerson_palmieri_dos_santos,Chelsea,55,DEF
Andreas,Christensen,1920,2,-2,48,1.1,52.1,100,1.6,34,andreas_christensen,Chelsea,50,DEF
Davide,Zappacosta,1920,2,-3,42,0.0,0.0,0,0.0,0,davide_zappacosta,Chelsea,45,DEF
Olivier,Giroud,1920,4,-3,67,4.3,105.4,100,3.8,68,olivier_giroud,Chelsea,70,FWD
Kepa,Arrizabalaga,1920,1,-1,54,2.3,50.2,None,2.7,90,kepa_arrizabalaga,Chelsea,55,GK
Willy,Caballero,1920,1,-2,48,0.9,9.0,None,2.6,13,willy_caballero,Chelsea,50,GK
Willian,Borges Da Silva,1920,3,3,73,6.1,294.6,100,4.7,168,willian_borges_da_silva,Chelsea,70,MID
Pedro,Rodríguez Ledesma,1920,3,-2,68,0.1,73.8,100,2.9,32,pedro_rodriguez_ledesma,Chelsea,70,MID
Ruben,Loftus-Cheek,1920,3,-6,59,1.6,9.2,100,1.7,12,ruben_loftus_cheek,Chelsea,65,MID
Callum,Hudson-Odoi,1920,3,-9,51,1.1,89.9,100,2.4,53,callum_hudson_odoi,Chelsea,60,MID
Ross,Barkley,1920,3,-4,56,3.0,98.2,100,2.9,61,ross_barkley,Chelsea,60,MID
Jorge Luiz,Frello Filho,1920,3,-1,49,1.6,118.4,100,3.0,92,jorge_luiz_frello_filho,Chelsea,50,MID
N'Golo,Kanté,1920,3,0,50,0.7,106.3,75,2.6,57,n_golo_kante,Chelsea,50,MID
Ethan,Ampadu,1920,3,-2,43,0.0,0.0,0,0.0,0,ethan_ampadu,Chelsea,45,MID
Christian,Pulisic,1920,3,-1,74,6.1,204.2,100,5.1,127,christian_pulisic,Chelsea,75,MID
Mateo,Kovacic,1920,3,-2,53,1.1,114.0,100,2.2,68,mateo_kovacic,Chelsea,55,MID
Kurt,Zouma,1920,2,-3,47,2.9,71.7,100,2.2,62,kurt_zouma,Chelsea,50,DEF
Tammy,Abraham,1920,4,3,73,2.4,223.3,100,4.5,153,tammy_abraham,Chelsea,70,FWD
Michy,Batshuayi,1920,4,-4,66,0.0,28.3,None,1.8,28,michy_batshuayi,Chelsea,70,FWD
Robert Kenedy,Nunes do Nascimento,1920,3,-3,52,0.0,0.0,0,0.0,0,robert_kenedy_nunes_do_nascimento,Chelsea,55,MID
Mason,Mount,1920,3,0,60,3.1,242.8,100,3.7,137,mason_mount,Chelsea,60,MID
Reece,James,1920,2,-1,49,2.1,91.8,100,2.5,61,reece_james,Chelsea,50,DEF
Fikayo,Tomori,1920,2,-3,42,0.0,48.5,100,3.2,48,fikayo_tomori,Chelsea,45,DEF
Billy,Gilmour,1920,3,-4,41,0.4,9.1,0,1.5,9,billy_gilmour,Chelsea,45,MID
Addji Keaninkin Marc-Israel,Guehi,1920,2,-1,39,0.0,0.0,0,0.0,0,addji_keaninkin_marc_israel_guehi,Chelsea,40,DEF
Faustino,Anjorin,1920,3,0,45,0.0,1.0,None,1.0,1,faustino_anjorin,Chelsea,45,MID
Armando,Broja,1920,4,0,45,0.0,0.0,None,1.0,1,armando_broja,Chelsea,45,FWD
Lewis,Bate,1920,3,0,45,0.0,0.0,None,0.0,0,lewis_bate,Chelsea,45,MID
Patrick,van Aanholt,1920,2,1,56,1.4,133.4,0,3.8,109,patrick_van_aanholt,Crystal Palace,55,DEF
James,Tomkins,1920,2,-1,49,0.0,53.3,0,2.7,48,james_tomkins,Crystal Palace,50,DEF
Mamadou,Sakho,1920,2,0,50,0.6,20.2,0,0.8,11,mamadou_sakho,Crystal Palace,50,DEF
Joel,Ward,1920,2,-2,43,1.3,59.5,100,2.7,77,joel_ward,Crystal Palace,45,DEF
Scott,Dann,1920,2,-2,43,1.1,48.6,100,3.2,51,scott_dann,Crystal Palace,45,DEF
Martin,Kelly,1920,2,1,41,0.0,41.7,100,3.4,64,martin_kelly,Crystal Palace,40,DEF
Christian,Benteke,1920,4,-3,57,1.0,110.9,100,1.8,42,christian_benteke,Crystal Palace,60,FWD
Connor,Wickham,1920,4,-2,43,0.0,15.8,0,2.5,15,connor_wickham,Crystal Palace,45,FWD
Vicente,Guaita,1920,1,-1,49,2.1,82.6,100,3.9,137,vicente_guaita,Crystal Palace,50,GK
Wayne,Hennessey,1920,1,-3,42,0.0,11.0,None,2.3,7,wayne_hennessey,Crystal Palace,45,GK
Wilfried,Zaha,1920,3,-4,66,2.6,226.4,100,3.2,120,wilfried_zaha,Crystal Palace,70,MID
Luka,Milivojevic,1920,3,-3,67,1.1,114.9,100,2.6,81,luka_milivojevic,Crystal Palace,70,MID
Andros,Townsend,1920,3,-4,56,1.6,61.6,100,2.0,48,andros_townsend,Crystal Palace,60,MID
Max,Meyer,1920,3,-3,52,0.4,23.8,100,1.4,23,max_meyer,Crystal Palace,55,MID
Jeffrey,Schlupp,1920,3,-1,54,1.6,60.8,100,3.0,51,jeffrey_schlupp,Crystal Palace,55,MID
James,McArthur,1920,3,-3,52,1.7,149.6,100,2.5,92,james_mcarthur,Crystal Palace,55,MID
Cheikhou,Kouyaté,1920,3,-2,48,1.1,83.5,100,2.4,85,cheikhou_kouyate,Crystal Palace,50,MID
Luke,Dreher,1920,3,-2,43,0.0,0.0,None,0.0,0,luke_dreher,Crystal Palace,45,MID
James,McCarthy,1920,3,-3,42,1.0,61.8,100,1.2,41,james_mccarthy,Crystal Palace,45,MID
Jordan,Ayew,1920,4,1,51,2.4,192.4,None,3.6,132,jordan_ayew,Crystal Palace,50,FWD
Gary,Cahill,1920,2,-2,43,0.6,83.4,0,2.8,70,gary_cahill,Crystal Palace,45,DEF
Víctor,Camarasa,1920,3,-5,45,0.0,0.0,0,1.0,1,victor_camarasa,Crystal Palace,50,MID
Jairo,Riedewald,1920,3,0,45,0.7,19.1,100,1.3,22,jairo_riedewald,Crystal Palace,45,MID
Stephen,Henderson,1920,1,0,40,0.0,0.0,None,0.0,0,stephen_henderson,Crystal Palace,40,GK
Sam,Woods,1920,2,-1,39,0.0,0.0,100,0.0,0,sam_woods,Crystal Palace,40,DEF
Tyrick,Mitchell,1920,2,0,40,0.6,9.7,None,1.0,4,tyrick_mitchell,Crystal Palace,40,DEF
Brandon,Pierrick,1920,3,0,45,0.0,2.9,None,1.0,2,brandon_pierrick,Crystal Palace,45,MID
James,Daly,1920,4,0,45,0.0,0.0,0,0.0,0,james_daly,Crystal Palace,45,FWD
Nya,Kirby,1920,3,0,45,0.0,0.0,None,0.0,0,nya_kirby,Crystal Palace,45,MID
Giovanni,McGregor,1920,3,0,45,0.0,0.0,0,0.0,0,giovanni_mcgregor,Crystal Palace,45,MID
Nikola,Tavares,1920,2,0,40,0.0,0.0,0,0.0,0,nikola_tavares,Crystal Palace,40,DEF
John-Kymani,Gordon,1920,3,0,45,0.0,0.0,None,0.0,0,john_kymani_gordon,Crystal Palace,45,MID
Alex,Iwobi,1920,3,-4,56,1.1,95.9,100,2.1,52,alex_iwobi,Everton,60,MID
Lucas,Digne,1920,2,-1,59,3.0,215.0,100,3.4,120,lucas_digne,Everton,60,DEF
Yerry,Mina,1920,2,-2,53,0.7,104.4,0,2.7,78,yerry_mina,Everton,55,DEF
Michael,Keane,1920,2,-3,52,2.1,95.2,100,2.9,90,michael_keane,Everton,55,DEF
Seamus,Coleman,1920,2,-2,53,1.3,64.6,100,2.0,55,seamus_coleman,Everton,55,DEF
Leighton,Baines,1920,2,-1,49,0.3,21.2,100,1.8,14,leighton_baines,Everton,50,DEF
Cenk,Tosun,1920,4,-3,57,0.0,37.7,0,2.4,24,cenk_tosun,Everton,60,FWD
Dominic,Calvert-Lewin,1920,4,1,61,1.6,206.3,None,3.5,126,dominic_calvert_lewin,Everton,60,FWD
Jordan,Pickford,1920,1,-3,52,2.6,76.7,None,3.1,117,jordan_pickford,Everton,55,GK
Maarten,Stekelenburg,1920,1,-1,39,0.0,0.0,None,0.0,0,maarten_stekelenburg,Everton,40,GK
Richarlison,de Andrade,1920,3,2,82,3.7,252.3,100,4.6,165,richarlison_de_andrade,Everton,80,MID
Gylfi,Sigurdsson,1920,3,-7,73,3.4,170.5,100,2.7,95,gylfi_sigurdsson,Everton,80,MID
Bernard,Anício Caldeira Duarte,1920,3,-1,64,1.1,89.8,100,2.7,72,bernard_anicio_caldeira_duarte,Everton,65,MID
Theo,Walcott,1920,3,-3,62,2.0,103.7,100,2.5,63,theo_walcott,Everton,65,MID
Tom,Davies,1920,3,-2,53,1.9,65.5,None,2.0,59,tom_davies,Everton,55,MID
Ademola,Lookman,1920,3,0,50,0.0,0.0,0,0.0,0,ademola_lookman,Everton,50,MID
Idrissa,Gueye,1920,3,0,50,0.0,0.0,0,0.0,0,idrissa_gueye,Everton,50,MID
Morgan,Schneiderlin,1920,3,-1,44,0.0,25.5,0,1.2,18,morgan_schneiderlin,Everton,45,MID
Fabian,Delph,1920,2,-2,53,0.0,35.4,0,1.5,24,fabian_delph,Everton,55,DEF
André Filipe,Tavares Gomes,1920,3,-3,52,2.4,36.4,100,2.1,39,andre_filipe_tavares_gomes,Everton,55,MID
Lewis,Gibson,1920,2,-3,42,0.0,0.0,0,0.0,0,lewis_gibson,Everton,45,DEF
Mason,Holgate,1920,2,-3,42,0.4,68.3,0,2.6,71,mason_holgate,Everton,45,DEF
Jonas,Lössl,1920,1,-3,42,0.0,0.0,0,0.0,0,jonas_lossl,Everton,45,GK
Moise,Kean,1920,4,-7,63,1.7,71.1,100,1.8,53,moise_kean,Everton,70,FWD
Jean-Philippe,Gbamin,1920,3,-2,48,0.0,2.6,0,2.0,4,jean_philippe_gbamin,Everton,50,MID
Djibril,Sidibé,1920,2,-5,50,1.4,92.5,100,3.0,74,djibril_sidibe,Everton,55,DEF
Beni,Baningime,1920,3,-1,44,0.0,0.0,100,0.0,0,beni_baningime,Everton,45,MID
Anthony,Gordon,1920,4,0,45,1.9,21.8,None,1.5,17,anthony_gordon,Everton,45,FWD
Oumar,Niasse,1920,4,0,45,0.0,0.9,0,1.0,3,oumar_niasse,Everton,45,FWD
Rhu-endly,Martina,1920,2,0,40,0.0,0.0,0,0.0,0,rhu_endly_martina,Everton,40,DEF
João Manuel,Neves Virgínia,1920,1,0,40,0.0,0.0,None,0.0,0,joao_manuel_neves_virginia,Everton,40,GK
Jarrad,Branthwaite,1920,2,0,40,1.6,6.9,None,2.8,11,jarrad_branthwaite,Everton,40,DEF
Ellis,Simms,1920,4,0,45,0.0,0.0,None,0.0,0,ellis_simms,Everton,45,FWD
Ricardo Domingos,Barbosa Pereira,1920,2,2,62,0.0,141.9,0,4.4,123,ricardo_domingos_barbosa_pereira,Leicester City,60,DEF
Benjamin,Chilwell,1920,2,-1,54,0.1,130.0,0,4.2,114,benjamin_chilwell,Leicester City,55,DEF
Jonny,Evans,1920,2,3,53,1.7,121.4,0,3.4,128,jonny_evans,Leicester City,50,DEF
Christian,Fuchs,1920,2,-3,42,0.3,21.8,0,2.4,26,christian_fuchs,Leicester City,45,DEF
Çaglar,Söyüncü,1920,2,4,49,1.0,107.5,100,3.5,120,caglar_soyuncu,Leicester City,45,DEF
Wes,Morgan,1920,2,-4,41,1.4,14.5,100,1.7,19,wes_morgan,Leicester City,45,DEF
Jamie,Vardy,1920,4,7,97,5.6,288.8,100,6.0,210,jamie_vardy,Leicester City,90,FWD
Kelechi,Iheanacho,1920,4,-3,57,2.4,109.4,100,3.2,64,kelechi_iheanacho,Leicester City,60,FWD
Kasper,Schmeichel,1920,1,5,55,2.9,89.6,None,4.1,156,kasper_schmeichel,Leicester City,50,GK
Eldin,Jakupovic,1920,1,-3,42,0.0,0.0,None,0.0,0,eldin_jakupovic,Leicester City,45,GK
Danny,Ward,1920,1,-3,42,0.0,0.0,None,0.0,0,danny_ward,Leicester City,45,GK
James,Maddison,1920,3,3,73,0.1,259.2,0,4.0,125,james_maddison,Leicester City,70,MID
Harvey,Barnes,1920,3,-2,58,2.4,193.7,100,3.7,133,harvey_barnes,Leicester City,60,MID
Rachid,Ghezzal,1920,3,-4,51,0.0,0.0,0,0.0,0,rachid_ghezzal,Leicester City,55,MID
Marc,Albrighton,1920,3,-4,51,1.1,58.1,100,1.9,38,marc_albrighton,Leicester City,55,MID
Demarai,Gray,1920,3,-5,50,1.9,70.8,100,2.1,44,demarai_gray,Leicester City,55,MID
Wilfred,Ndidi,1920,3,0,50,2.0,107.2,100,2.7,85,wilfred_ndidi,Leicester City,50,MID
Matty,James,1920,3,-2,43,0.0,0.1,100,1.0,1,matty_james,Leicester City,45,MID
Daniel,Amartey,1920,3,-3,42,0.0,0.0,0,0.0,0,daniel_amartey,Leicester City,45,MID
Nampalys,Mendy,1920,3,-2,43,0.1,11.8,100,1.6,11,nampalys_mendy,Leicester City,45,MID
Hamza,Choudhury,1920,3,-3,42,0.6,33.1,100,1.8,35,hamza_choudhury,Leicester City,45,MID
Ayoze,Pérez,1920,3,-5,60,2.6,177.3,100,3.9,129,ayoze_perez,Leicester City,65,MID
Ryan,Bennett,1920,2,-2,48,1.6,21.8,100,2.0,32,ryan_bennett,Leicester City,50,DEF
James,Justin,1920,2,-3,47,2.1,49.6,None,2.7,35,james_justin,Leicester City,50,DEF
Youri,Tielemans,1920,3,-4,61,2.7,187.6,None,3.2,117,youri_tielemans,Leicester City,65,MID
Andy,King,1920,3,-3,42,0.0,0.0,0,0.0,0,andy_king,Leicester City,45,MID
Dennis,Praet,1920,3,-3,52,0.9,56.5,100,2.0,54,dennis_praet,Leicester City,55,MID
Filip,Benkovic,1920,2,-1,39,0.0,0.0,0,0.0,0,filip_benkovic,Leicester City,40,DEF
Luke,Thomas,1920,2,0,40,5.0,23.9,None,5.0,15,luke_thomas,Leicester City,40,DEF
George,Hirst,1920,4,0,45,0.7,2.6,None,1.0,2,george_hirst,Leicester City,45,FWD
Darnell,Johnson,1920,2,0,40,0.0,0.0,None,0.0,0,darnell_johnson,Leicester City,40,DEF
Andrew,Robertson,1920,2,0,70,5.0,221.7,100,5.0,181,andrew_robertson,Liverpool,70,DEF
Trent,Alexander-Arnold,1920,2,7,77,3.3,282.8,100,5.5,210,trent_alexander_arnold,Liverpool,70,DEF
Virgil,van Dijk,1920,2,0,65,3.1,154.8,100,4.7,178,virgil_van_dijk,Liverpool,65,DEF
Joseph,Gomez,1920,2,-2,53,1.4,50.9,100,3.3,93,joseph_gomez,Liverpool,55,DEF
Joel,Matip,1920,2,-3,52,0.0,26.2,0,4.3,39,joel_matip,Liverpool,55,DEF
Dejan,Lovren,1920,2,-2,53,0.0,29.8,100,1.8,18,dejan_lovren,Liverpool,55,DEF
Roberto,Firmino,1920,4,-2,93,3.0,307.5,None,4.1,155,roberto_firmino,Liverpool,95,FWD
Divock,Origi,1920,4,-4,51,1.9,55.0,100,2.3,65,divock_origi,Liverpool,55,FWD
Alisson,Ramses Becker,1920,1,2,62,2.4,51.5,100,4.2,122,alisson_ramses_becker,Liverpool,60,GK
Simon,Mignolet,1920,1,0,45,0.0,0.0,0,0.0,0,simon_mignolet,Liverpool,45,GK
Mohamed,Salah,1920,3,0,125,5.1,405.1,100,6.9,233,mohamed_salah,Liverpool,125,MID
Sadio,Mané,1920,3,6,121,4.9,307.7,100,6.3,221,sadio_mane,Liverpool,115,MID
Alex,Oxlade-Chamberlain,1920,3,-4,61,2.6,99.9,100,2.5,76,alex_oxlade_chamberlain,Liverpool,65,MID
Xherdan,Shaqiri,1920,3,-2,63,0.1,13.7,100,2.1,15,xherdan_shaqiri,Liverpool,65,MID
Adam,Lallana,1920,3,-3,57,0.0,25.1,100,1.8,27,adam_lallana,Liverpool,60,MID
Naby,Keita,1920,3,-2,58,3.3,68.7,100,2.9,52,naby_keita,Liverpool,60,MID
Fabio Henrique,Tavares,1920,3,-1,54,2.1,84.0,100,2.8,77,fabio_henrique_tavares,Liverpool,55,MID
Jordan,Henderson,1920,3,-3,52,1.6,128.5,0,3.9,116,jordan_henderson,Liverpool,55,MID
Georginio,Wijnaldum,1920,3,-1,54,2.6,122.0,100,2.9,107,georginio_wijnaldum,Liverpool,55,MID
James,Milner,1920,3,-2,53,0.6,51.4,100,2.2,49,james_milner,Liverpool,55,MID
Rafael,Camacho,1920,3,0,45,0.0,0.0,0,0.0,0,rafael_camacho,Liverpool,45,MID
Rhian,Brewster,1920,4,-3,42,0.0,0.0,0,0.0,0,rhian_brewster,Liverpool,45,FWD
Adrián,San Miguel del Castillo,1920,1,-5,40,0.0,13.2,100,2.5,27,adrian_san_miguel_del_castillo,Liverpool,45,GK
Andy,Lonergan,1920,1,-3,42,0.0,0.0,None,0.0,0,andy_lonergan,Liverpool,45,GK
Caoimhin,Kelleher,1920,1,-1,44,0.0,0.0,100,0.0,0,caoimhin_kelleher,Liverpool,45,GK
Harvey,Elliott,1920,3,0,45,0.0,0.4,100,1.0,2,harvey_elliott,Liverpool,45,MID
Curtis,Jones,1920,3,0,45,1.6,12.9,None,2.2,13,curtis_jones,Liverpool,45,MID
Neco,Williams,1920,2,0,40,1.9,20.0,None,2.3,14,neco_williams,Liverpool,40,DEF
